source_id,source_type,raw_text,source_url,date,company_seed
2026,USPTO,"Patent 12037378. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17612993. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 4. Inventors: Barbara Brannetti; Dattananda Chelur; Brian Granda; Connie Hong.",https://patents.google.com/patent/US12037378,2024,Novartis
2027,USPTO,"Patent 12037451. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17602394. Application year: 2020. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 4. Inventors: Eiichi Honda; Manabu Hirakawa; Yasuaki Yoshimura; Yuichiro Satake.",https://patents.google.com/patent/US12037451,2024,MITSUBISHI GAS CHEMICAL CO INC
2028,USPTO,"Patent 12037455. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17417959. Application year: 2019. Location: Tokyo, nan, JP. CPC sections: C. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 4. Inventors: Momoko YAMASHITA; Kazuya Sato; Hatsuki OGURO; Takafumi Oda.",https://patents.google.com/patent/US12037455,2024,MITSUBISHI GAS CHEMICAL CO INC
2029,USPTO,"Patent 12037486. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17801660. Application year: 2021. Location: Tokyo, nan, JP. CPC sections: C B. IPC sections: B C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 1. Inventors: Daisuke Sunaga.",https://patents.google.com/patent/US12037486,2024,MITSUBISHI GAS CHEMICAL CO INC
2030,USPTO,"Patent 12037583. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 15780751. Application year: 2016. Location: Basel, nan, CH. CPC sections: C A Y. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 8. Inventors: Ming-Wei Chen; Melissa Deck; Glenn Dranoff; Craig Stephen MICKANIN; Reynald Michael Lescarbeau; Celeste Richardson; Morag Helen STEWART; Yi Yang.",https://patents.google.com/patent/US12037583,2024,Novartis
2031,USPTO,"Patent 12037634. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17353202. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: C B. IPC sections: B C. WIPO field: Chemical engineering. WIPO sector: Chemistry. Team size: 3. Inventors: Benjamin Hindson; Serge Saxonov; Michael Schnall-Levin.",https://patents.google.com/patent/US12037634,2024,10X Genomics
2032,USPTO,"Patent 12042467. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17721830. Application year: 2022. Location: Basel, nan, CH. CPC sections: A B H. IPC sections: A B H. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 12. Inventors: Andrew Bryant; Alain Schmidlin; Daniel Latham; Gabriel Iobbi; Arun Venkatasubramanian; Thomas Richard Redman; Timothy Duncan Wooller; Franck Rubiconi; Robert George Milner; Richard Andrew Hall.",https://patents.google.com/patent/US12042467,2024,Novartis
2033,USPTO,"Patent 12042642. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17264157. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 7. Inventors: Sudeshna Dutta Ray; Scott R. Gibson; Daniel Eduardo Groszmann; Mehran Mojarrad; Andrew James Carlson; Lee G. Macklem; Mikhail Tikh.",https://patents.google.com/patent/US12042642,2024,Amgen
2034,USPTO,"Patent 12042645. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17256249. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 5. Inventors: Margaux Frances Boyaval; Brian Stonecipher; Avon Kuo; James Chan; Lisa Nugent.",https://patents.google.com/patent/US12042645,2024,Amgen
2035,USPTO,"Patent 12042830. Assignee: AMGEN INC.. Grant year: 2024. Application number: 16959663. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: B A C G. IPC sections: A B C G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 2. Inventors: Yasser Nashed-Samuel; Jeremy Gastwirt.",https://patents.google.com/patent/US12042830,2024,Amgen
2036,USPTO,"Patent 12043551. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17267185. Application year: 2019. Location: Tokyo, nan, JP. CPC sections: C H B Y. IPC sections: B C H. WIPO field: Electrical machinery, apparatus, energy. WIPO sector: Electrical engineering. Team size: 4. Inventors: Genki Nogami; Keita Noguchi; Sangryun KIM; Shin-ichi Orimo.",https://patents.google.com/patent/US12043551,2024,MITSUBISHI GAS CHEMICAL CO INC
2037,USPTO,"Patent 12046330. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 16934994. Application year: 2020. Location: Pleasanton, CA, US. CPC sections: G C B. IPC sections: C G. WIPO field: Computer technology. WIPO sector: Electrical engineering. Team size: 2. Inventors: Sofia Kyriazopoulou-Panagiotopoulou; Patrick Marks.",https://patents.google.com/patent/US12046330,2024,10X Genomics
2038,USPTO,"Patent 12048837. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 18063918. Application year: 2022. Location: Basel, nan, CH. CPC sections: A Y. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 4. Inventors: Andrew Mark Bryant; Heinrich Buettgen; Wolfgang Papst; Marie Picci.",https://patents.google.com/patent/US12048837,2024,Novartis
2039,USPTO,"Patent 12049446. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17817163. Application year: 2022. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Lianfeng Huang; Daozhong Zou.",https://patents.google.com/patent/US12049446,2024,Novartis
2040,USPTO,"Patent 12049461. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 16950654. Application year: 2020. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Ling-Jie Gao; Piet Herdewijn; Steven De Jonghe; William J. Watkins; Lee S. Chong.",https://patents.google.com/patent/US12049461,2024,Gilead Sciences
2041,USPTO,"Patent 12049465. Assignee: PFIZER INC.. Grant year: 2024. Application number: 17886807. Application year: 2022. Location: New York, NY, US. CPC sections: C A. IPC sections: C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 8. Inventors: Thomas Allen Chappie; Nandini Chaturbhai Patel; Patrick Robert Verhoest; Christopher John Helal; Simone Sciabola; Erik Alphie LaChapelle; Travis T. Wager; Ramalakshmi Yegna Chandrasekaran.",https://patents.google.com/patent/US12049465,2024,Pfizer
2042,USPTO,"Patent 12049495. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 16871765. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Huixiang Zhang; Charles Boring; Alok K. Kulshreshtha; Yuhong Zeng; Li Wan; Laman Alani.",https://patents.google.com/patent/US12049495,2024,Novartis
2043,USPTO,"Patent 12049541. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17045041. Application year: 2019. Location: Chiyoda, nan, JP. CPC sections: C G. IPC sections: C. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 4. Inventors: Yuichiro Satake; Manabu Hirakawa; Yasuaki Yoshimura; Eiichi Honda.",https://patents.google.com/patent/US12049541,2024,MITSUBISHI GAS CHEMICAL CO INC
2044,USPTO,"Patent 12049620. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17275115. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: C A B. IPC sections: B C. WIPO field: Chemical engineering. WIPO sector: Chemistry. Team size: 3. Inventors: Artaches KAZARIAN; Wesley BARNHART; Iain David Grant Campuzano.",https://patents.google.com/patent/US12049620,2024,Amgen
2045,USPTO,"Patent 12049621. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17093050. Application year: 2020. Location: Pleasanton, CA, US. CPC sections: B C. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 3. Inventors: Geoffrey McDermott; Andrew D. Price; Michael Schnall-Levin.",https://patents.google.com/patent/US12049621,2024,10X Genomics
2046,USPTO,"Patent 12049712. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17229859. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: C G. IPC sections: C G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 5. Inventors: Jason Bell; Francesca Meschi; Geoffrey McDermott; Michael Schnall-Levin; Xinying Zheng.",https://patents.google.com/patent/US12049712,2024,10X Genomics
2047,USPTO,"Patent 12053462. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 17379175. Application year: 2021. Location: Foster City, CA, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 18. Inventors: Peter A. Blomgren; Taryn Campbell; Jayaraman Chandrasekhar; Christopher T. Clark; Julian A. Codelli; Kevin S. Currie; Jeffrey E. Kropf; Yasamin Moazami; Nicole Nava; Leena Patel.",https://patents.google.com/patent/US12053462,2024,Gilead Sciences
2048,USPTO,"Patent 12053470. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17714996. Application year: 2022. Location: Basel, nan, CH. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Leila DARDAEI ALGHALANDIS; Jeffrey Engelman; Huaixiang Hao; Matthew J. LaMarche; Fang Li; Hui-Qin Wang.",https://patents.google.com/patent/US12053470,2024,Novartis
2049,USPTO,"Patent 12053517. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 17574465. Application year: 2022. Location: Foster City, CA, US. CPC sections: A C. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Jiani Li; Xinan Liu; Azure T. Makadzange; Stephen R. Martin; Hesham Shehata; Evguenia Svarovskaia.",https://patents.google.com/patent/US12053517,2024,Gilead Sciences
2050,USPTO,"Patent 12053617. Assignee: AMGEN INC.. Grant year: 2024. Application number: 16601824. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 5. Inventors: Matias Melander; Jakob Halkjaer Pedersen; Christian Plambech; Adam B. McCullough; Julian Jazayeri.",https://patents.google.com/patent/US12053617,2024,Amgen
2051,USPTO,"Patent 12053618. Assignee: AMGEN INC.. Grant year: 2024. Application number: 16761149. Application year: 2018. Location: Thousand Oaks, CA, US. CPC sections: A B. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 13. Inventors: Justin Harris; Matthew Wayne Janke; Wael Mismar; Jerome Olivas; Thomas Clark Pearson; Sudeshna Dutta Ray; Ryan M. Agard; Alexis Dechelette; Michael Gammelager; Mads Hansen.",https://patents.google.com/patent/US12053618,2024,Amgen
2052,USPTO,"Patent 12054476. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17551105. Application year: 2021. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 14. Inventors: Nuria A. Tamayo; Abhisek Banerjee; James Brown; Michael J. Frohn; Jian Chen; Kexue Li; Qingyian Liu; Jonathan D. Low; Vu Van Ma; Liping H. Pettus.",https://patents.google.com/patent/US12054476,2024,Amgen
2053,USPTO,"Patent 12054490. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 18450646. Application year: 2023. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 8. Inventors: Masaaki Sawa; Mai Arai; Ryoko Nakai; Hirokazu Matsumoto; Jonathan William Medley; Leena Patel; Qingming Zhu; Tetsuya Kobayashi.",https://patents.google.com/patent/US12054490,2024,Gilead Sciences
2054,USPTO,"Patent 12054496. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 18334588. Application year: 2023. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: Hang Chu; Ana Z. Gonzalez Buenrostro; Xiaochun Han; Anna E. Hurtley; Lan Jiang; Jiayao Li; Gregg M. Schwarzwalder; Devleena M. Shivakumar; Matthew J. Von Bargen; Qiaoyin Wu.",https://patents.google.com/patent/US12054496,2024,Gilead Sciences
2055,USPTO,"Patent 12054507. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 17178156. Application year: 2021. Location: Foster City, CA, US. CPC sections: C A Y. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Byoung-Kwon Chun; Edward Doerffler; Dustin Siegel; Andrew Stevens; Tiago Vieira.",https://patents.google.com/patent/US12054507,2024,Gilead Sciences
2056,USPTO,"Patent 12054527. Assignee: AMGEN INC.. Grant year: 2024. Application number: 16620029. Application year: 2019. Location: Thousand Oaks, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Yumei Xiong; Kenneth W. Walker; Murielle Marie VENIANT ELLISON.",https://patents.google.com/patent/US12054527,2024,Amgen
2057,USPTO,"Patent 12054555. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17127755. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Marta Cosenza; Christoph Heusser; Julia Neugebauer; Eveline Schaadt; Stefanie Urlinger; Maximilian Woisetschlaeger.",https://patents.google.com/patent/US12054555,2024,Novartis
2058,USPTO,"Patent 12054773. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17003790. Application year: 2020. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 7. Inventors: Vijay Kumar Sreenivasa Gopalan; Paul Ryvkin; Zachary Bent; Jessica Michele Terry; David Jaffe; Patrick Marks; Tarjei Sigurd Mikkelsen.",https://patents.google.com/patent/US12054773,2024,10X Genomics
2059,USPTO,"Patent 12059331. Assignee: JOHNSON & JOHNSON GMBH. Grant year: 2024. Application number: 17022306. Application year: 2020. Location: Neuss, nan, DE. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 3. Inventors: Mirko Buschhaus; David L. Kimball; Lionel Robbe.",https://patents.google.com/patent/US12059331,2024,Johnson & Johnson
2060,USPTO,"Patent 12059555. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17009868. Application year: 2020. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 14. Inventors: Wael Mismar; Jessica Hai Liu; Dylan Bourelle; Chia-Jung Wu; Shaun Devitt; Kenneth G. Schalhoub; Tej Desai; Mads Schjoth Due; Anthony Bitong; Arin Keshishian.",https://patents.google.com/patent/US12059555,2024,Amgen
2061,USPTO,"Patent 12059645. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17314627. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: B. IPC sections: B. WIPO field: Chemical engineering. WIPO sector: Chemistry. Team size: 6. Inventors: Bill Kengli Lin; Eric A. Anderson; Pratomo Putra Alimsijah; Alexander Kindwall; Kevin Gilmartin; Michael J. Tierney.",https://patents.google.com/patent/US12059645,2024,10X Genomics
2062,USPTO,"Patent 12059679. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17144575. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: B G. IPC sections: B G. WIPO field: Measurement. WIPO sector: Instruments. Team size: 2. Inventors: Alireza SALMANZADEH; Rajiv Bharadwaj.",https://patents.google.com/patent/US12059679,2024,10X Genomics
2063,USPTO,"Patent 12060311. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 16970581. Application year: 2019. Location: Chiyoda, nan, JP. CPC sections: C B Y. IPC sections: B C. WIPO field: Chemical engineering. WIPO sector: Chemistry. Team size: 6. Inventors: Yutaka Kanbara; Yuta Oomori; Yoichi Kyuuko; Tomoo Tsujimoto; Kazunari Yamamoto; Tsuyoshi Hatakeyama.",https://patents.google.com/patent/US12060311,2024,MITSUBISHI GAS CHEMICAL CO INC
2064,USPTO,"Patent 12060351. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 17268245. Application year: 2019. Location: Foster City, CA, US. CPC sections: C A Y. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 12. Inventors: Stephen E. Ammann; Elizabeth M. Bacon; Gediminas Brizgys; Elbert Chin; Chienhung Chou; Jeromy J. Cottell; Marilyn Ndukwe; Marina Shatskikh; James G. Taylor; Nathan E. Wright.",https://patents.google.com/patent/US12060351,2024,Gilead Sciences
2065,USPTO,"Patent 12060430. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17332578. Application year: 2021. Location: Thousand Oaks, CA, US. CPC sections: nan. IPC sections: A C. WIPO field: nan. WIPO sector: nan. Team size: 15. Inventors: Junming Yie; Donghui Shi; David J. Lloyd; Jinghong Wang; Glenn N. Sivits, Jr.; Murielle Veniant-Ellison; Renee Komorowski; Neeraj Jagdish Agrawal; Darren L. Bates; Brandon C. P. Clavette.",https://patents.google.com/patent/US12060430,2024,Amgen
2066,USPTO,"Patent 12060453. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17437565. Application year: 2020. Location: Tokyo, nan, JP. CPC sections: C G. IPC sections: C G. WIPO field: Macromolecular chemistry, polymers. WIPO sector: Chemistry. Team size: 4. Inventors: Manabu Hirakawa; Eiichi Honda; Yasuaki Yoshimura; Yuichiro Satake.",https://patents.google.com/patent/US12060453,2024,MITSUBISHI GAS CHEMICAL CO INC
2067,USPTO,"Patent 12060603. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17578296. Application year: 2022. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 1. Inventors: Felice Alessio Bava.",https://patents.google.com/patent/US12060603,2024,10X Genomics
2068,USPTO,"Patent 12060604. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 18302421. Application year: 2023. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 4. Inventors: Layla Katiraee; Michael Schnall-Levin; Christina Galonska; Marlon Stoeckius.",https://patents.google.com/patent/US12060604,2024,10X Genomics
2069,USPTO,"Patent 12062418. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 18165133. Application year: 2023. Location: Pleasanton, CA, US. CPC sections: G C. IPC sections: C G. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 5. Inventors: Jeffrey Mellen; Kevin J. Wu; Vijay Kumar Sreenivasa Gopalan; Nicolaus Lance Hepler; Jasper Staab.",https://patents.google.com/patent/US12062418,2024,10X Genomics
2070,USPTO,"Patent 12064434. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17805956. Application year: 2022. Location: Basel, nan, CH. CPC sections: A. IPC sections: A. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Rui Costa; Arnaud GRANDEURY; Bindhumadhavan Gururajan.",https://patents.google.com/patent/US12064434,2024,Novartis
2071,USPTO,"Patent 12065126. Assignee: UNITED STATES DEPARTMENT OF ENERGY. Grant year: 2024. Application number: 17127057. Application year: 2020. Location: Washington, DC, US. CPC sections: B Y. IPC sections: B. WIPO field: Transport. WIPO sector: Mechanical engineering. Team size: 3. Inventors: Ke Li; Kenneth M. Follen; John P. Kresse.",https://patents.google.com/patent/US12065126,2024,UNITED STATES DEPARTMENT OF ENERGY
2072,USPTO,"Patent 12065434. Assignee: PFIZER INC.. Grant year: 2024. Application number: 17546207. Application year: 2021. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Andrew John Bessire; David James Edmonds; David A. Griffith; Amit S. Kalgutkar; Timothy Frank Ryder.",https://patents.google.com/patent/US12065434,2024,Pfizer
2073,USPTO,"Patent 12065481. Assignee: CSL BEHRING AG. Grant year: 2024. Application number: 16666886. Application year: 2019. Location: Marburg, nan, DE. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 5. Inventors: Christoph Kleinschnitz; Marc Nolte; Anna-Leena SIRÉN; Christiane ALBERT-WEISSENBERGER; Sarah HOPP-KRAEMER.",https://patents.google.com/patent/US12065481,2024,CSL Behring
2074,USPTO,"Patent 12065499. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 16177689. Application year: 2018. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Pascal ESPIE; Peter Gergely; James RUSH.",https://patents.google.com/patent/US12065499,2024,Novartis
2075,USPTO,"Patent 12065688. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 16434095. Application year: 2019. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 1. Inventors: Jason Bell.",https://patents.google.com/patent/US12065688,2024,10X Genomics
2076,USPTO,"Patent 12070455. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 17930538. Application year: 2022. Location: Foster City, CA, US. CPC sections: A C Y. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 9. Inventors: Stephen E. Ammann; Eda Canales; Weng K. Chang; Henok H. Kinfe; Scott E. Lazerwith; Michael L. Mitchell; Yasamin Moazami; Scott D. Schroeder; Daniel Shore.",https://patents.google.com/patent/US12070455,2024,Gilead Sciences
2077,USPTO,"Patent 12070582. Assignee: AMGEN INC.. Grant year: 2024. Application number: 17094176. Application year: 2020. Location: Thousand Oaks, CA, US. CPC sections: A. IPC sections: A. WIPO field: Medical technology. WIPO sector: Instruments. Team size: 7. Inventors: Mehran Mojarrad; Ali Nekouzadeh; Susan McConnell Montalvo; Scott R. Gibson; Sheldon B. Moberg; Joshua Tamsky; Paul D. Faucher.",https://patents.google.com/patent/US12070582,2024,Amgen
2078,USPTO,"Patent 12071402. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 17230175. Application year: 2021. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 2. Inventors: Philippe Michel Rene Bouillot; Emeric Reynaud.",https://patents.google.com/patent/US12071402,2024,Novartis
2079,USPTO,"Patent 12071441. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 18114336. Application year: 2023. Location: Basel, nan, CH. CPC sections: C A. IPC sections: C. WIPO field: Organic fine chemistry. WIPO sector: Chemistry. Team size: 10. Inventors: Maxime Dauphinais; Rama Jain; Dennis Christofer Koester; James R. Manning; Vanessa M. Marx; Daniel Poon; Lifeng Wan; Xiaojing Wang; Aregahegn Yifru; Qian Zhao.",https://patents.google.com/patent/US12071441,2024,Novartis
2080,USPTO,"Patent 12071655. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 18311605. Application year: 2023. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 6. Inventors: David Sukovich; Hanyoup Kim; Jerald Sapida; Spontaneous Rose McKnight Russell; Layla Katiraee; Augusto Manuel Tentori.",https://patents.google.com/patent/US12071655,2024,10X Genomics
2081,USPTO,"Patent 12071667. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17518264. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: C. IPC sections: C. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 2. Inventors: Felice Alessio Bava; Eswar Prasad Ramachandran Iyer.",https://patents.google.com/patent/US12071667,2024,10X Genomics
2082,USPTO,"Patent 12076701. Assignee: 10X GENOMICS, INC.. Grant year: 2024. Application number: 17161007. Application year: 2021. Location: Pleasanton, CA, US. CPC sections: B C. IPC sections: B. WIPO field: Biotechnology. WIPO sector: Chemistry. Team size: 1. Inventors: Felice Alessio Bava.",https://patents.google.com/patent/US12076701,2024,10X Genomics
2083,USPTO,"Patent 12076810. Assignee: MITSUBISHI GAS CHEMICAL COMPANY, INC.. Grant year: 2024. Application number: 17282510. Application year: 2019. Location: Tokyo, nan, JP. CPC sections: B A. IPC sections: A B. WIPO field: Machine tools. WIPO sector: Mechanical engineering. Team size: 2. Inventors: Shun Ogawa; Shota Arakawa.",https://patents.google.com/patent/US12076810,2024,MITSUBISHI GAS CHEMICAL CO INC
2084,USPTO,"Patent 12077533. Assignee: PFIZER INC.. Grant year: 2024. Application number: 17393463. Application year: 2021. Location: New York, NY, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 13. Inventors: Atli Thorarensen; Matthew Frank Brown; Agustin Casimiro-Garcia; Ye Che; Jotham Wadsworth Coe; Mark E. Flanagan; Adam Matthew Gilbert; Matthew Merrill Hayward; Jonathan David Langille; Justin Ian Montgomery.",https://patents.google.com/patent/US12077533,2024,Pfizer
2085,USPTO,"Patent 12077537. Assignee: GILEAD SCIENCES, INC.. Grant year: 2024. Application number: 18110126. Application year: 2023. Location: Foster City, CA, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Chienhung Chou; Scott E. Lazerwith; John O. Link; Scott D. Schroeder; Winston C. Tse; Jennifer R. Zhang.",https://patents.google.com/patent/US12077537,2024,Gilead Sciences
2086,USPTO,"Patent 12077545. Assignee: ABBVIE INC.. Grant year: 2024. Application number: 18530077. Application year: 2023. Location: North Chicago, IL, US. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 6. Inventors: Jayanthy Jayanth; Mohamed-Eslam F. Mohamed; Ahmed A. Othman; Patrick J. Marroum; Peter T. Mayer; Ben Klünder.",https://patents.google.com/patent/US12077545,2024,AbbVie
2087,USPTO,"Patent 12077571. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 18186064. Application year: 2023. Location: Basel, nan, CH. CPC sections: C A Y. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 11. Inventors: Johanna ABEND; Zorica Dragic; Adam Lloyd Feire; Mark Knapp; Steven Kovacs; Elisabetta TRAGGIAI; Lichun Wang; Yongqiang Wang; Danqing Wu; Qilong Wu.",https://patents.google.com/patent/US12077571,2024,Novartis
2088,USPTO,"Patent 12077580. Assignee: NOVARTIS AG. Grant year: 2024. Application number: 16862776. Application year: 2020. Location: Basel, nan, CH. CPC sections: C A. IPC sections: A C. WIPO field: Pharmaceuticals. WIPO sector: Chemistry. Team size: 3. Inventors: Franco E. Di Padova; Thomas Huber; Jean-Michel Rene Rondeau.",https://patents.google.com/patent/US12077580,2024,Novartis
