source_id,source_type,source_url,date,candidate_relation,evidence_text,trigger_phrase,extraction_method,num_entities_in_sentence,entity_a,entity_b
861,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,Feb-26,CO_OCCURS_WITH,"LLC and Wells Fargo Securities, LLC, acting for themselves and as representatives of the several underwriters named in Schedule II therein (collectively, the “ Underwriters ”), pursuant to which AbbVie agreed to issue and sell to the Underwriters $750,000,000 aggregate principal amount of its senior floating rate notes due 2028 (the “ Floating Rate Notes ”), $1,500,000,000 aggregate principal amount of its 3.775% senior notes due 2028 (the “ 2028 Notes ”), $1,250,000,000 aggregate principal amount of its 4.125% senior notes due 2031 (the “ 2031 Notes ”), $1,250,000,000 aggregate principal amount of its 4.400% senior notes due 2033 (the “ 2033 Notes ”), $1,500,000,000 aggregate principal amount of its 4.750% senior notes due 2036 (the “ 2036 Notes ”), $1,250,000,000 aggregate principal amount of its 5.550% senior notes due 2056 (the “ 2056 Notes ”) and $500,000,000 aggregate principal amount of its 5.650% senior notes due 2066 (the “ 2066 Notes ” and, together with the Floating Rate Notes, the 2028 Notes, the 2031 Notes, the 2033 Notes, the 2036 Notes and the 2056 Notes, the “ Notes ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,LLC,Schedule II
861,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,Feb-26,CO_OCCURS_WITH,"LLC and Wells Fargo Securities, LLC, acting for themselves and as representatives of the several underwriters named in Schedule II therein (collectively, the “ Underwriters ”), pursuant to which AbbVie agreed to issue and sell to the Underwriters $750,000,000 aggregate principal amount of its senior floating rate notes due 2028 (the “ Floating Rate Notes ”), $1,500,000,000 aggregate principal amount of its 3.775% senior notes due 2028 (the “ 2028 Notes ”), $1,250,000,000 aggregate principal amount of its 4.125% senior notes due 2031 (the “ 2031 Notes ”), $1,250,000,000 aggregate principal amount of its 4.400% senior notes due 2033 (the “ 2033 Notes ”), $1,500,000,000 aggregate principal amount of its 4.750% senior notes due 2036 (the “ 2036 Notes ”), $1,250,000,000 aggregate principal amount of its 5.550% senior notes due 2056 (the “ 2056 Notes ”) and $500,000,000 aggregate principal amount of its 5.650% senior notes due 2066 (the “ 2066 Notes ” and, together with the Floating Rate Notes, the 2028 Notes, the 2031 Notes, the 2033 Notes, the 2036 Notes and the 2056 Notes, the “ Notes ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,ABBVIE INC,LLC
861,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,Feb-26,CO_OCCURS_WITH,"LLC and Wells Fargo Securities, LLC, acting for themselves and as representatives of the several underwriters named in Schedule II therein (collectively, the “ Underwriters ”), pursuant to which AbbVie agreed to issue and sell to the Underwriters $750,000,000 aggregate principal amount of its senior floating rate notes due 2028 (the “ Floating Rate Notes ”), $1,500,000,000 aggregate principal amount of its 3.775% senior notes due 2028 (the “ 2028 Notes ”), $1,250,000,000 aggregate principal amount of its 4.125% senior notes due 2031 (the “ 2031 Notes ”), $1,250,000,000 aggregate principal amount of its 4.400% senior notes due 2033 (the “ 2033 Notes ”), $1,500,000,000 aggregate principal amount of its 4.750% senior notes due 2036 (the “ 2036 Notes ”), $1,250,000,000 aggregate principal amount of its 5.550% senior notes due 2056 (the “ 2056 Notes ”) and $500,000,000 aggregate principal amount of its 5.650% senior notes due 2066 (the “ 2066 Notes ” and, together with the Floating Rate Notes, the 2028 Notes, the 2031 Notes, the 2033 Notes, the 2036 Notes and the 2056 Notes, the “ Notes ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,Schedule II,Wells Fargo Securities
861,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,Feb-26,CO_OCCURS_WITH,"LLC and Wells Fargo Securities, LLC, acting for themselves and as representatives of the several underwriters named in Schedule II therein (collectively, the “ Underwriters ”), pursuant to which AbbVie agreed to issue and sell to the Underwriters $750,000,000 aggregate principal amount of its senior floating rate notes due 2028 (the “ Floating Rate Notes ”), $1,500,000,000 aggregate principal amount of its 3.775% senior notes due 2028 (the “ 2028 Notes ”), $1,250,000,000 aggregate principal amount of its 4.125% senior notes due 2031 (the “ 2031 Notes ”), $1,250,000,000 aggregate principal amount of its 4.400% senior notes due 2033 (the “ 2033 Notes ”), $1,500,000,000 aggregate principal amount of its 4.750% senior notes due 2036 (the “ 2036 Notes ”), $1,250,000,000 aggregate principal amount of its 5.550% senior notes due 2056 (the “ 2056 Notes ”) and $500,000,000 aggregate principal amount of its 5.650% senior notes due 2066 (the “ 2066 Notes ” and, together with the Floating Rate Notes, the 2028 Notes, the 2031 Notes, the 2033 Notes, the 2036 Notes and the 2056 Notes, the “ Notes ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,ABBVIE INC,Wells Fargo Securities
861,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,Feb-26,CO_OCCURS_WITH,"LLC and Wells Fargo Securities, LLC, acting for themselves and as representatives of the several underwriters named in Schedule II therein (collectively, the “ Underwriters ”), pursuant to which AbbVie agreed to issue and sell to the Underwriters $750,000,000 aggregate principal amount of its senior floating rate notes due 2028 (the “ Floating Rate Notes ”), $1,500,000,000 aggregate principal amount of its 3.775% senior notes due 2028 (the “ 2028 Notes ”), $1,250,000,000 aggregate principal amount of its 4.125% senior notes due 2031 (the “ 2031 Notes ”), $1,250,000,000 aggregate principal amount of its 4.400% senior notes due 2033 (the “ 2033 Notes ”), $1,500,000,000 aggregate principal amount of its 4.750% senior notes due 2036 (the “ 2036 Notes ”), $1,250,000,000 aggregate principal amount of its 5.550% senior notes due 2056 (the “ 2056 Notes ”) and $500,000,000 aggregate principal amount of its 5.650% senior notes due 2066 (the “ 2066 Notes ” and, together with the Floating Rate Notes, the 2028 Notes, the 2031 Notes, the 2033 Notes, the 2036 Notes and the 2056 Notes, the “ Notes ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,4,ABBVIE INC,Schedule II
861,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926020643/tm266774d4_8k.htm,Feb-26,CO_OCCURS_WITH,"The following exhibit is provided as part of this Form 8-K: 1.1 Underwriting Agreement, dated February 24, 2026, by and among AbbVie Inc., J.P.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ABBVIE INC,J.P. Morgan Securities
863,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,Feb-26,CO_OCCURS_WITH,"##TABLE_START 2025 Form 10-K | ##TABLE_END &#160; Risks Related to AbbVie's Business The expiration or loss of patent protection and licenses, including the loss of exclusivity for any of our products and increased competition from generics and biosimilars, may adversely affect AbbVie's revenues and operating earnings.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ABBVIE INC,Risks Related to
863,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000155115226000008/abbv-20251231.htm,Feb-26,LICENSED_FROM,"For example, manufacturers of generic pharmaceutical products file, and may continue to file, Abbreviated New Drug Applications with the FDA seeking to market generic forms of AbbVie's products prior to the expiration of relevant patents owned or licensed by AbbVie by asserting that the patents are invalid, unenforceable and/or not infringed.",licensed,source_aware_sentence_trigger_relaxed,2,ABBVIE INC,Abbreviated New Drug Applications
866,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,Mar-26,CO_OCCURS_WITH,"(“ AbbVie ”) completed its previously announced underwritten public offering (the “ Notes Offering ”) of $750,000,000 aggregate principal amount of its senior floating rate notes due 2028 (the “ Floating Rate Notes ”), $1,500,000,000 aggregate principal amount of its 3.775% senior notes due 2028 (the “ 2028 Notes ”), $1,250,000,000 aggregate principal amount of its 4.125% senior notes due 2031 (the “ 2031 Notes ”), $1,250,000,000 aggregate principal amount of its 4.400% senior notes due 2033 (the “ 2033 Notes ”), $1,500,000,000 aggregate principal amount of its 4.750% senior notes due 2036 (the “ 2036 Notes ”), $1,250,000,000 aggregate principal amount of its 5.550% senior notes due 2056 (the “ 2056 Notes ”) and $500,000,000 aggregate principal amount of its 5.650% senior notes due 2066 (the “ 2066 Notes ” and, together with the 2028 Notes, the 2031 Notes, the 2033 Notes, the 2036 Notes and the 2056 Notes, the “ Fixed Rate Notes ” and, together with the Floating Rate Notes, the “ Notes ”).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ABBVIE INC,the Fixed Rate Notes
866,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,Mar-26,CO_OCCURS_WITH,"AbbVie may optionally redeem (i) the 2028 Notes in whole or in part at any time; (ii) the 2031 Notes in whole or in part at any time prior to February 15, 2031 (the “ 2031 Par Call Date ”); (iii) the 2033 Notes in whole or in part at any time prior to January 15, 2033 (the “ 2033 Par Call Date ”); (iv) the 2036 Notes in whole or in part at any time prior to December 15, 2035 (the “ 2036 Par Call Date ”); (v) the 2056 Notes in whole or in part at any time prior to September 15, 2055 (the “ 2056 Par Call Date ”); and (vi) the 2066 Notes in whole or in part at any time prior to September 15, 2065 (the “ 2066 Par Call Date ” and, together with the 2031 Par Call Date, the 2033 Par Call Date, the 2036 Par Call Date and the 2056 Par Call Date, collectively, the “ Par Call Dates ”), each at a customary “make-whole” redemption price calculated in a manner set forth in the applicable Notes.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ABBVIE INC,Par Call Date
866,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,Mar-26,CO_OCCURS_WITH,"The Indenture contains customary terms and covenants, including limitations on AbbVie’s ability and the ability of certain of its subsidiaries to incur liens securing funded indebtedness and on AbbVie’s ability to consolidate or merge with or into, or convey, transfer or lease its properties and assets substantially as an entirety to any person.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,ABBVIE INC,Indenture
866,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,Mar-26,CO_OCCURS_WITH,"The Notes are governed by the Indenture, dated November 8, 2012 (the “ Base Indenture ”), between AbbVie and U.S.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,ABBVIE INC,Indenture
866,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,Mar-26,CO_OCCURS_WITH,"The Notes are governed by the Indenture, dated November 8, 2012 (the “ Base Indenture ”), between AbbVie and U.S.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Indenture,U.S. Bank Trust Company
866,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465926023534/tm266774d4_8k.htm,Mar-26,CO_OCCURS_WITH,"The Notes are governed by the Indenture, dated November 8, 2012 (the “ Base Indenture ”), between AbbVie and U.S.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,ABBVIE INC,U.S. Bank Trust Company
869,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465925089245/tm2525781d1_8k.htm,Sep-25,CO_OCCURS_WITH,"¨ Item 7.01 Regulation FD Disclosure On September 11, 2025, AbbVie announced that it has settled litigation with all generic manufacturers that filed abbreviated new drug applications with the U.S.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,ABBVIE INC,Item 7.01 Regulation FD Disclosure
869,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465925089245/tm2525781d1_8k.htm,Sep-25,CO_OCCURS_WITH,"¨ Item 7.01 Regulation FD Disclosure On September 11, 2025, AbbVie announced that it has settled litigation with all generic manufacturers that filed abbreviated new drug applications with the U.S.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,Item 7.01 Regulation FD Disclosure,the U.S. Food and Drug Administration
869,SEC,https://www.sec.gov/Archives/edgar/data/1551152/000110465925089245/tm2525781d1_8k.htm,Sep-25,CO_OCCURS_WITH,"¨ Item 7.01 Regulation FD Disclosure On September 11, 2025, AbbVie announced that it has settled litigation with all generic manufacturers that filed abbreviated new drug applications with the U.S.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,3,ABBVIE INC,the U.S. Food and Drug Administration
1323,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37870968/,Dec-23,CO_OCCURS_WITH,"Combining the KRAS G12C inhibitor sotorasib with panitumumab, an epidermal growth factor receptor (EGFR) inhibitor, may be an effective strategy.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,EGFR,KRAS G12C
1323,PUBMED,https://pubmed.ncbi.nlm.nih.gov/37870968/,Dec-23,CO_OCCURS_WITH,Sotorasib plus Panitumumab in Refractory Colorectal Cancer with Mutated KRAS G12C is a mutation that occurs in approximately 3 to 4% of patients with metastatic colorectal cancer.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Mutated KRAS G12C,Refractory Colorectal Cancer
1324,PUBMED,https://pubmed.ncbi.nlm.nih.gov/36546651/,Jan-23,FUNDED_WITH,"(Funded by Amgen and others; CodeBreaK 100 ClinicalTrials.gov number, NCT03600883.).","funded by amgen and others; codebreak 100 clinicaltrials.gov number, nct03600883",source_aware_sentence_trigger_relaxed,2,AMGEN INC,Funded by
1324,PUBMED,https://pubmed.ncbi.nlm.nih.gov/36546651/,Jan-23,CO_OCCURS_WITH,Sotorasib showed anticancer activity and had an acceptable safety profile in patients with KRAS p.G12C-mutated advanced pancreatic cancer who had received previous treatment.,soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,KRAS,Sotorasib
1324,PUBMED,https://pubmed.ncbi.nlm.nih.gov/36546651/,Jan-23,CO_OCCURS_WITH,"The safety and efficacy of sotorasib, a KRAS G12C inhibitor, in previously treated patients with KRAS p.G12C-mutated pancreatic cancer are unknown.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,KRAS,KRAS G12C
1326,PUBMED,https://pubmed.ncbi.nlm.nih.gov/41211925/,Jan-26,CO_OCCURS_WITH,"A 3-point MACE event occurred in 336 patients (5-year Kaplan-Meier estimate, 6.2%) in the evolocumab group, as compared with 443 (8.0%) in the placebo group (hazard ratio, 0.75; 95% confidence interval [CI], 0.65 to 0.86; P<0.001).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Kaplan-Meier,MACE
1326,PUBMED,https://pubmed.ncbi.nlm.nih.gov/41211925/,Jan-26,CO_OCCURS_WITH,"A 4-point MACE event occurred in 747 patients (5-year Kaplan-Meier estimate, 13.4%) in the evolocumab group, as compared with 907 (16.2%) in the placebo group (hazard ratio, 0.81; 95% CI, 0.73 to 0.89; P<0.001).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Kaplan-Meier,MACE
1329,PUBMED,https://pubmed.ncbi.nlm.nih.gov/34096690/,Jun-21,FUNDED_WITH,"(Funded by Amgen and the National Institutes of Health; CodeBreaK100 ClinicalTrials.gov number, NCT03600883.).","funded by amgen and the national institutes of health; codebreak100 clinicaltrials.gov number, nct03600883",source_aware_sentence_trigger_relaxed,2,AMGEN INC,Funded by
1329,PUBMED,https://pubmed.ncbi.nlm.nih.gov/34096690/,Jun-21,CO_OCCURS_WITH,"In a single-group, phase 2 trial, we investigated the activity of sotorasib, administered orally at a dose of 960 mg once daily, in patients with KRAS p.G12C-mutated advanced NSCLC previously treated with standard therapies.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,KRAS,NSCLC
1329,PUBMED,https://pubmed.ncbi.nlm.nih.gov/34096690/,Jun-21,CO_OCCURS_WITH,"Sotorasib for Lung Cancers with Sotorasib showed anticancer activity in patients with KRAS p.G12C-mutated advanced solid tumors in a phase 1 study, and particularly promising anticancer activity was observed in a subgroup of patients with non-small-cell lung cancer (NSCLC).",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,KRAS,NSCLC
1330,PUBMED,https://pubmed.ncbi.nlm.nih.gov/40202593/,Jun-25,CO_OCCURS_WITH,"The primary end point was the change from baseline in the score on the Myasthenia Gravis Activities of Daily Living scale (MG-ADL; scores range from 0 to 24, with higher scores indicating greater disease activity) at week 26 in the combined acetylcholine receptor antibody-positive and muscle-specific kinase antibody-positive trial populations.",soft_relation_context,sentence_cooccurrence_fallback_relaxed,2,Daily Living,the Myasthenia Gravis Activities
